535,379,
534,376,
499,304,
494,305,
492,304,
494,297,
469,257,
465,248,
449,187,
446,185,
446,185,
396,165,
276,165,
276,195,
330,253,
330,253,
331,256,
336,277,
341,315,
311,315,
297,318,
297,319,
270,319,
150,319,
150,349,
231,391,
223,417,
220,450,
219,450,
218,473,
316,465,
316,458,
320,458,
331,458,
331,460,
357,462,
384,462,
384,493,
384,523,
504,523,
504,493,
504,468,
522,466,
541,466,
553,465,
567,454,
568,445,
535,379
